,AMZN_open,AMZN_high,AMZN_low,AMZN_close,AMZN_adjusted_close,AMZN_volume,AMZN_dividend_amount,AMZN_split_coefficient,AMZN_daily_range,AMZN_relative_returns,AMZN_log_returns,AMZN_ema_20,AMZN_ema_50,AMZN_ema_100,AMZN_real_middle_band,AMZN_real_upper_band,AMZN_real_lower_band,AMZN_RSI,AMZN_ADX,AMZN_MACD,MSFT_open,MSFT_high,MSFT_low,MSFT_close,MSFT_adjusted_close,MSFT_volume,MSFT_dividend_amount,MSFT_split_coefficient,MSFT_daily_range,MSFT_relative_returns,MSFT_log_returns,MSFT_ema_20,MSFT_ema_50,MSFT_ema_100,MSFT_real_upper_band,MSFT_real_middle_band,MSFT_real_lower_band,MSFT_RSI,MSFT_ADX,MSFT_MACD,AAPL_open,AAPL_high,AAPL_low,AAPL_close,AAPL_adjusted_close,AAPL_volume,AAPL_dividend_amount,AAPL_split_coefficient,AAPL_daily_range,AAPL_relative_returns,AAPL_log_returns,AAPL_ema_20,AAPL_ema_50,AAPL_ema_100,AAPL_real_upper_band,AAPL_real_middle_band,AAPL_real_lower_band,AAPL_RSI,AAPL_ADX,AAPL_MACD,GOOGL_open,GOOGL_high,GOOGL_low,GOOGL_close,GOOGL_adjusted_close,GOOGL_volume,GOOGL_dividend_amount,GOOGL_split_coefficient,GOOGL_daily_range,GOOGL_relative_returns,GOOGL_log_returns,GOOGL_ema_20,GOOGL_ema_50,GOOGL_ema_100,GOOGL_real_middle_band,GOOGL_real_upper_band,GOOGL_real_lower_band,GOOGL_RSI,GOOGL_ADX,GOOGL_MACD,WMT_open,WMT_high,WMT_low,WMT_close,WMT_adjusted_close,WMT_volume,WMT_dividend_amount,WMT_split_coefficient,WMT_daily_range,WMT_relative_returns,WMT_log_returns,WMT_ema_20,WMT_ema_50,WMT_ema_100,WMT_real_upper_band,WMT_real_lower_band,WMT_real_middle_band,WMT_RSI,WMT_ADX,WMT_MACD,GS_open,GS_high,GS_low,GS_close,GS_adjusted_close,GS_volume,GS_dividend_amount,GS_split_coefficient,GS_daily_range,GS_relative_returns,GS_log_returns,GS_ema_20,GS_ema_50,GS_ema_100,GS_real_lower_band,GS_real_middle_band,GS_real_upper_band,GS_RSI,GS_ADX,GS_MACD,JPM_open,JPM_high,JPM_low,JPM_close,JPM_adjusted_close,JPM_volume,JPM_dividend_amount,JPM_split_coefficient,JPM_daily_range,JPM_relative_returns,JPM_log_returns,JPM_ema_20,JPM_ema_50,JPM_ema_100,JPM_real_upper_band,JPM_real_lower_band,JPM_real_middle_band,JPM_RSI,JPM_ADX,JPM_MACD,two_yr_us_bond,ten_yr_us_bond,thirty_yr_us_bond,vix,oil_etf_vol,gold_etf_vol,china_etf_vol,emer_markets_etf_vol,russel_2k_etf_vol,energy_etf_vol,SP500,DJIA,NASDAQ,crude_oil_texas,gold_morning,gold_afternoon,crude_oil_brent,hh_natural_gas,high_yield_master_II_tri,corporate_master_tri,economic_uncertainty_index,USEU,CHUS,JPUS,CAUS,USUK,KOUS,MXUS,BZUS,INUS,USAL,SZUS,SFUS,HKUS,MAUS,SIUS
2018-02-14,1406.25,1452.06,1403.36,1451.05,1451.05,5881238.0,0.0,1.0,48.700000000000045,-0.007326784150612942,-0.007353756863193617,1497.5282868505365,1522.600208616513,1575.3940942923641,1375.4902,1469.9006,1281.0798,64.1326,33.098,39.0473,88.51,90.99,88.41,90.81,88.1211,34314101.0,0.42,1.0,2.5799999999999983,-0.01996523433459796,-0.020167232777970945,90.14812389913114,91.02475115590552,93.61874956328907,94.7641,90.003,85.2419,53.7565,32.7012,0.2504,163.045,167.54,162.88,167.37,162.7108,39669178.0,0.0,1.0,4.659999999999997,-0.03248712793809749,-0.03302654970995622,169.1143067771882,170.7005192958016,175.39901066583383,180.3562,165.694,151.0317,49.2411,23.9038,-3.0,1054.32,1075.47,1049.8,1072.7,1072.7,2029979.0,0.0,1.0,25.670000000000073,-0.017097932854420073,-0.017245790303025643,1101.1202094773707,1093.2443938140061,1101.6363230759764,1095.8716,1214.1095,977.6337,45.9235,37.7279,-16.4027,100.86,102.25,100.21,101.7,97.3725,7285595.0,0.0,1.0,2.0400000000000063,-0.014821312580055701,-0.014932245714422088,89.76316925890923,86.7054785620779,85.98112808767144,108.4406,96.206,102.3233,50.9927,34.698,-0.1895,255.0,262.71,254.477,262.58,252.2228,3789465.0,0.0,1.0,8.232999999999976,-0.019052845403557783,-0.019236689780658622,253.7867148677904,248.15324688801005,239.97177827688776,242.3316,258.0043,273.6771,53.7987,22.3693,-0.4079,112.63,115.27,112.53,115.03,108.919,15120013.0,0.0,1.0,2.739999999999995,-0.004155485560944916,-0.004164143584922009,108.91178061107966,107.60752497252872,106.69456617023522,117.322,107.5245,112.4233,57.7426,33.3496,0.5722,2.17,2.91,3.18,19.26,27.73,14.97,26.87,22.49,18.94,25.6,2698.63,24893.49,7143.62,60.7,1330.75,1336.25,62.29,2.53,1246.97,2829.94,5.3,1.2396,6.3438,107.0,1.2564,1.3955,1076.71,18.6035,3.2551,64.1,0.7873,0.9319,11.7425,7.8212,3.914,1.3177
2018-02-13,1385.93,1419.72,1383.53,1414.51,1414.51,5858860.0,0.0,1.0,36.190000000000055,-0.025181764928844608,-0.0255042509317418,1489.6217833409614,1518.3613769060617,1572.2082706430103,1367.5365,1465.1102,1269.9628,61.1898,34.8137,36.657,88.93,90.0,87.8,89.83,86.7688,26200053.0,0.0,1.0,2.200000000000003,-0.015345927365863599,-0.015464894788850714,89.82628352778531,90.85785111057591,93.48310699767939,94.6955,89.9181,85.1407,51.9713,33.6114,0.1882,161.95,164.75,161.65,164.34,159.7651,32104756.0,0.0,1.0,3.0999999999999943,-0.018103899679677182,-0.018269780379783107,168.2239061317417,170.27167932341723,175.08942827641138,181.0693,165.5175,149.9658,45.6777,23.9149,-3.6065,1050.0,1061.22,1046.92,1054.14,1054.14,1574121.0,0.0,1.0,14.299999999999955,-0.017302134800037283,-0.017453565998366116,1096.6459038128592,1091.710888174241,1100.6958018269472,1098.3107,1214.5067,982.1147,42.4562,38.1927,-16.7199,99.33,101.22,99.33,100.98,96.6831,6602126.0,0.0,1.0,1.8900000000000006,-0.0070800277285681945,-0.007105210056333355,90.42221028187025,87.09675783415328,86.19304832355914,108.4456,96.3321,102.3889,49.3033,36.4253,-0.176,252.01,256.4,250.58,255.53,245.4509,2698641.0,0.0,1.0,5.819999999999965,-0.0268488812272325,-0.027215896653595806,252.99282773752464,248.04727250024496,240.0802757367514,241.6338,257.5227,273.4116,49.4351,23.154,-0.9642,111.32,113.05,110.8,112.43,106.4571,16058124.0,0.0,1.0,2.25,-0.02260303528310026,-0.022862399617551432,108.67800150526256,107.56241026772368,106.68986386983453,117.0071,107.2906,112.1489,53.495,34.5702,0.3705,2.1,2.83,3.11,24.97,30.39,14.07,31.63,26.3,20.21,27.61,2662.94,24640.45,7013.51,59.33,1329.4,1325.35,61.94,2.58,1247.17,2840.86,14.08,1.2363,6.338,107.59,1.26,1.3892,1083.07,18.6325,3.2947,64.27,0.7857,0.9335,11.94,7.8226,3.937,1.3222
2018-02-12,1364.67,1393.81,1344.01,1386.23,1386.23,6682214.0,0.0,1.0,49.799999999999955,-0.019992789022346913,-0.02019534920412802,1479.7749468322984,1513.1797542822944,1568.5255326104755,1362.5919,1463.7902,1261.3936,58.6983,36.2623,36.7932,88.735,89.78,87.9295,89.13,86.0927,35501368.0,0.0,1.0,1.8504999999999967,-0.0077919713076590735,-0.007822487339480766,89.4707041441867,90.67098243957294,93.33676230465602,94.8217,89.9274,85.033,50.6793,34.271,0.2057,158.5,163.89,157.51,162.71,158.1805,60560145.0,0.0,1.0,6.3799999999999955,-0.009918311320807782,-0.009967825440213574,167.267391262052,169.79751542838125,174.75459801351215,181.5202,165.6415,149.7627,43.6563,23.4718,-4.0196,1056.67,1065.57,1045.49,1054.56,1054.56,2796258.0,0.0,1.0,20.079999999999927,0.00039842905116960203,0.00039834969939178677,1092.6377224973487,1090.2539905987805,1099.7822215927501,1102.9603,1214.4381,991.4824,42.5148,38.2877,-14.9918,100.13,100.445,98.8,99.55,95.314,8996723.0,0.0,1.0,1.644999999999996,-0.014160696129933759,-0.014261915481235121,90.88809501693022,87.4190026249708,86.37366122804312,108.6248,96.4496,102.5372,45.7765,37.9893,-0.083,251.15,256.15,248.82,253.16,243.1744,3684800.0,0.0,1.0,7.329999999999984,-0.009274767377100646,-0.009318045838345945,252.05773938156992,247.85617946101968,240.14154552414246,241.9501,257.7324,273.5147,47.8624,23.4369,-0.9424,111.17,112.725,110.07,111.74,105.8037,17798897.0,0.0,1.0,2.655000000000001,-0.006137683630307311,-0.006156596638231093,108.40425850476136,107.49344123761688,106.67231607043185,116.9849,107.2537,112.1193,52.2858,35.2993,0.3724,2.09,2.86,3.14,25.61,29.42,14.37,30.58,27.74,21.63,28.39,2656.0,24601.27,6981.96,59.41,1321.7,1322.3,62.2,2.6,1250.54,2844.6,48.26,1.2267,6.325,108.72,1.2612,1.382,1082.27,18.64,3.2949,64.29,0.7836,0.9392,11.91,7.8203,3.937,1.3246
2018-02-09,1373.49,1383.5,1265.93,1339.6,1339.6,13787886.0,0.0,1.0,117.56999999999994,-0.03363799658065403,-0.034216770228368,1466.424951895889,1506.3727050947534,1563.9923537469017,1360.1037,1465.3264,1254.881,54.0808,37.4811,39.3114,86.3,88.93,83.83,88.18,85.175,57408480.0,0.0,1.0,5.1000000000000085,-0.010659440347439375,-0.01071665915862674,89.06158946378795,90.45545371645244,93.17514324911828,94.8746,90.0113,85.148,48.9072,34.8986,0.2964,157.07,157.89,150.24,156.41,152.0559,66723743.0,0.63,1.0,7.649999999999977,-0.03871905829100297,-0.0394885696462719,165.81867780852326,169.10176580373886,174.30511884492776,182.0353,165.9501,149.8648,34.7396,22.8598,-4.3225,1025.88,1051.72,997.0,1046.27,1046.27,4436032.0,0.0,1.0,54.72000000000003,-0.007861098467607297,-0.007892159793347453,1088.2217489261727,1088.5291282223577,1098.7225736404184,1108.055,1214.1172,1001.9928,40.9875,38.3877,-12.6108,100.53,101.1,96.43,99.37,95.1416,14131046.0,0.0,1.0,4.6699999999999875,-0.0018087584195395356,-0.001810396198245634,91.29319072960354,87.7218495808543,86.54728377798286,108.7687,96.9346,102.8516,45.3216,39.4384,0.1825,249.62,251.67,239.29,249.3,239.4667,5965301.0,0.0,1.0,12.379999999999995,-0.01524708192967672,-0.015364513875473662,250.85859277380135,247.52718026646988,240.12818224643667,242.6761,258.2137,273.7514,45.2266,23.7122,-0.6596,109.1,111.05,106.2299,110.04,104.1941,28113646.0,0.0,1.0,4.8200999999999965,-0.015213078559634496,-0.01532998462212909,108.00329102811742,107.36405530672995,106.62324248487873,116.9755,107.343,112.1592,49.1939,35.9809,0.4397,2.05,2.83,3.14,29.06,29.85,14.93,33.58,31.92,27.85,38.72,2619.55,24190.9,6874.49,59.2,1316.05,1314.1,63.04,2.66,1246.45,2847.24,57.46,1.2226,6.2966,108.44,1.2599,1.3794,1087.99,18.8815,3.3083,64.37,0.7809,0.9393,12.0525,7.8194,3.937,1.3302
2018-02-08,1429.67,1433.75,1349.94,1350.5,1350.5,8108560.0,0.0,1.0,83.80999999999995,0.00813675724096763,0.008103832312620796,1455.3844802867568,1500.2600499929986,1559.7647823855768,1362.262,1474.3868,1250.1372,55.4577,38.6395,46.7015,89.71,89.875,84.76,85.01,82.1131,47485202.0,0.0,1.0,5.114999999999995,-0.03594834164954497,-0.036610398306877734,88.39982856247482,90.12830259031705,92.9560928877496,95.0791,90.2041,85.329,42.3401,35.3014,0.5046,160.29,161.0,155.03,155.15,150.2259,49594129.0,0.0,1.0,5.969999999999999,-0.012035047637086183,-0.012108055180351407,164.33365135056866,168.36153577221967,173.8283026301767,182.137,166.9543,151.7716,32.7164,21.073,-4.0048,1059.87,1063.93,1004.7,1007.71,1007.71,3067173.0,0.0,1.0,59.23000000000002,-0.03685473157024477,-0.03755102868557447,1080.5539633141561,1085.3597506450103,1096.92034445942,1114.5587,1213.4709,1015.6465,33.1373,38.1074,-8.5443,103.23,103.48,100.0,100.02,95.764,13848475.0,0.0,1.0,3.480000000000004,0.006541828180312237,0.00652052328716568,91.71898208868892,88.03722802866393,86.729793010102,109.0368,97.3994,103.2181,46.6645,40.9639,0.5371,257.93,258.78,246.05,246.35,236.633,4150315.0,0.0,1.0,12.729999999999961,-0.011833378085554291,-0.011903949790955437,249.5037744143917,247.09995751092205,240.05897071680425,244.2324,259.152,274.0716,43.1396,23.5927,0.104,113.11,113.11,107.84,107.88,102.1488,26991043.0,0.0,1.0,5.269999999999996,-0.019629710319490346,-0.01982493207080882,107.445720454011,107.15953549077976,106.53463966339598,117.0947,107.6699,112.3823,44.8827,36.2422,0.6922,2.13,2.85,3.14,33.46,29.5,14.85,36.62,35.72,27.9,31.98,2581.0,23860.46,6777.16,61.3,1311.05,1315.45,64.26,2.74,1254.88,2852.15,54.51,1.2238,6.3222,109.0,1.2603,1.3915,1093.04,18.901,3.2895,64.27,0.7789,0.9386,12.1325,7.8199,3.9245,1.331
2018-02-07,1449.0,1460.99,1415.15,1416.78,1416.78,7066828.0,0.0,1.0,45.83999999999992,0.04907811921510552,0.047911796817853514,1451.7078631165896,1496.9863225422928,1556.9334005561595,1363.5001,1485.6972,1241.303,65.0203,40.6277,54.3449,90.49,91.77,89.2,89.61,86.5563,40340551.0,0.0,1.0,2.569999999999993,0.054110732635839875,0.05269750402760831,88.2242544136677,89.98822405736344,92.82936431571495,95.0582,90.7508,86.4434,51.4579,35.8917,1.0858,163.085,163.4,159.0685,159.54,154.4765,50852130.0,0.0,1.0,4.3315000000000055,0.028294721482780227,0.027901819993484622,163.39487503146688,167.81702456546594,173.44509861769794,181.8351,168.1968,154.5586,36.4574,19.5076,-3.4127,1084.97,1086.53,1054.62,1055.41,1055.41,2544683.0,0.0,1.0,31.910000000000082,0.04733504678925482,0.04624888718173015,1078.1593001413794,1084.1852506197158,1096.0983574404215,1125.8059,1206.4292,1045.1827,39.2775,37.8989,0.6964,100.5,104.59,100.01,102.85,98.4736,10705874.0,0.0,1.0,4.579999999999998,0.028294557453740543,0.02790166047788123,92.3622790326233,88.44649751773593,86.96234364356533,109.4249,97.6846,103.5548,53.1823,42.8651,0.9158,255.9,261.95,255.66,257.1,246.959,4073759.0,0.0,1.0,6.289999999999992,0.04363719345991468,0.042711913219829256,249.2614149463544,247.0944297653957,240.19560496003587,246.7249,260.4996,274.2743,49.6947,23.8726,1.3775,111.55,114.45,111.146,112.87,106.8737,21667080.0,0.0,1.0,3.304000000000002,0.04625507103362936,0.04521718967587507,107.39124231553376,107.14832625584722,106.54135372946735,117.0866,108.6259,112.8562,55.1541,36.7683,1.2244,2.15,2.84,3.12,27.73,26.79,13.62,32.37,27.42,22.36,28.08,2681.66,24893.35,7051.98,61.91,1328.5,1324.65,65.74,2.74,1261.24,2857.17,49.18,1.2281,6.2649,109.53,1.2545,1.3881,1082.56,18.645,3.262,64.23,0.7842,0.9438,11.965,7.8183,3.907,1.3234
2018-02-06,1361.46,1443.99,1351.79,1442.84,1442.84,10773963.0,0.0,1.0,92.20000000000005,0.018393822611838084,0.01822670246481284,1450.8633047245335,1494.8629373445558,1554.6741252976217,1357.8917,1485.9945,1229.7889,69.4963,41.8383,56.5616,86.89,91.475,85.25,91.33,88.2177,66157030.0,0.0,1.0,6.224999999999994,0.019194443385403437,0.01901255388350176,88.22363018379458,89.9187917413884,92.73804423025526,95.3163,90.8709,86.4255,55.7203,37.4922,1.3434,154.83,163.72,154.0,163.03,157.8558,66625484.0,0.0,1.0,9.719999999999999,0.021875819299375543,0.021639976864016752,162.86734407608907,167.4263883079967,173.13639963516925,181.745,169.1081,156.4711,39.9033,18.1836,-3.0544,1033.98,1087.38,1030.01,1084.43,1084.43,3732527.0,0.0,1.0,57.37000000000012,0.02749642319098733,0.02712518630286187,1078.7565096517242,1084.194848634629,1095.8673008574428,1133.216,1204.9576,1061.4745,43.9885,38.3479,7.6241,97.64,101.08,97.25,100.9,96.6065,15393215.0,0.0,1.0,3.8299999999999983,-0.018960411724563864,-0.0191424652101837,92.76649055332584,88.76649761507963,87.15331703676206,109.7012,97.5567,103.629,48.4711,44.8639,1.0975,244.21,258.75,242.11,258.7,248.4959,6710075.0,0.0,1.0,16.639999999999986,0.006223300223923811,0.006204015459647216,249.1885087609873,247.149389382439,240.35996723805494,246.8448,260.8575,274.8702,50.7858,24.8713,1.8883,106.85,112.48,106.61,112.11,106.1541,32475810.0,0.0,1.0,5.8700000000000045,-0.006733181315889736,-0.006755951449052944,107.27341923786388,107.10933699091204,106.53368533878482,117.5338,108.1758,112.8548,53.6183,37.9277,1.3779,2.1,2.79,3.06,29.98,26.59,13.8,29.17,25.58,23.96,29.3,2695.14,24912.77,7115.88,63.48,1344.65,1331.4,66.75,2.75,1257.17,2868.13,129.13,1.2381,6.283,109.18,1.2537,1.3951,1081.2,18.694,3.2535,64.23,0.7877,0.9368,12.005,7.82,3.9135,1.3207
2018-02-05,1402.62,1458.98,1320.72,1390.0,1390.0,10756332.0,0.0,1.0,138.26,-0.03662221729367077,-0.037309646390599305,1445.066799512673,1490.7506652918282,1551.413251529352,1348.9497,1478.0905,1219.809,64.833,43.2987,55.9148,90.56,93.24,88.0,88.0,85.0012,42253469.0,0.0,1.0,5.239999999999995,-0.03646093697749997,-0.037142249113539805,87.91673207105224,89.725945006432,92.58483939401258,95.426,90.8226,86.2191,47.7619,39.0897,1.4776,159.1,163.88,156.0,156.49,151.5233,66090446.0,0.0,1.0,7.8799999999999955,-0.04011572587133305,-0.04094254956936183,161.78695892598535,166.80273778611448,172.70841746417582,181.7706,169.7479,157.7251,27.7453,16.79,-2.9079,1100.61,1114.99,1056.74,1062.39,1062.39,3742469.0,0.0,1.0,58.25,-0.020324041201368437,-0.020533416282812134,1077.197794446798,1083.3397565313103,1095.2043840087806,1138.3514,1206.1736,1070.5292,38.6822,38.8205,13.4006,103.4,104.61,97.09,100.09,95.831,11734951.0,0.0,1.0,7.519999999999996,-0.008027410163912285,-0.008059803292634449,93.05834859586624,89.0435369242922,87.3251523429648,109.9233,97.9092,103.9162,46.3402,46.5877,1.5121,257.51,263.3,241.5,249.11,239.2841,6450834.0,0.0,1.0,21.80000000000001,-0.03707022932772741,-0.03777479749416912,248.24523173613136,246.84094666155906,240.33866293631127,246.5651,261.0846,275.6041,43.7537,25.621,2.35,113.0,114.59,103.98,108.8,103.0199,28870140.0,0.0,1.0,10.61,-0.029525001860502775,-0.029969638539538046,106.86832216759112,106.94896691283707,106.46410543108611,118.0662,107.8001,112.9332,45.9614,38.5631,1.631,2.08,2.77,3.04,37.32,25.91,14.35,32.72,28.06,34.49,31.27,2648.94,24345.75,6967.53,64.18,1337.1,1333.6,67.69,2.85,1261.66,2868.62,31.03,1.2418,6.285,110.09,1.2483,1.4022,1086.79,18.5925,3.2365,64.06,0.7926,0.9366,12.03,7.821,3.898,1.3188
2018-02-02,1477.39,1498.0,1414.0,1429.95,1429.95,10915962.0,0.0,1.0,84.0,0.02874100719424466,0.02833573148295976,1443.62710432099,1488.3663254764624,1549.0080386277805,1344.6287,1480.9844,1208.2729,72.83,44.836,59.6561,93.64,93.97,91.5,91.78,88.6524,47076959.0,0.0,1.0,2.469999999999999,0.04295468769852673,0.042057730874071275,87.98679568333297,89.6838452022582,92.50696930700244,95.6999,91.1197,86.5395,59.2444,40.7328,1.9664,166.0,166.8,160.1,160.5,155.4061,85436075.0,0.0,1.0,6.700000000000017,0.02562510188202083,0.025302282198736314,161.1792580758915,166.35581081411,172.36579731637036,180.7587,171.1435,161.5282,31.4516,15.4954,-2.0127,1127.42,1131.3,1111.17,1119.2,1119.2,5798880.0,0.0,1.0,20.12999999999988,0.053473771402215764,0.05209305732400438,1081.198004499484,1084.746040588906,1095.679544721478,1146.3473,1204.9488,1087.7459,50.3661,39.7586,22.8227,105.15,106.47,104.15,104.48,100.0342,8110725.0,0.0,1.0,2.319999999999993,0.043860546169819825,0.042925904072625976,93.72271539625993,89.474543319418,87.5768166530051,110.3208,98.3172,104.319,58.8757,48.4022,2.1018,270.0,271.75,259.35,260.04,249.783,5829923.0,0.0,1.0,12.399999999999977,0.0438762960012804,0.042940992019673274,248.3916858564998,246.95632130228222,240.52567951182985,248.5662,262.345,276.1239,51.7618,26.4102,3.8815,116.49,116.92,114.09,114.28,108.2088,16301339.0,0.0,1.0,2.8299999999999983,0.05036793862156719,0.049140520522303,106.99598672305864,106.9983721319415,106.49865383839133,118.5852,108.1513,113.3682,62.0804,39.232,2.2674,2.15,2.84,3.08,17.31,23.8,13.11,26.72,23.13,20.09,23.21,2762.13,25520.96,7240.95,65.5,1345.0,1331.15,67.45,2.91,1264.47,2861.3,25.71,1.2446,6.2984,110.4,1.2393,1.4126,1086.21,18.5465,3.2205,64.11,0.7929,0.932,12.04,7.821,3.885,1.3192
2018-02-01,1445.0,1459.88,1385.14,1390.0,1390.0,7812953.0,0.0,1.0,74.74000000000001,-0.027938039791601144,-0.02833573148295976,1438.5197610523242,1484.5088225166012,1545.8593645955473,1335.6475,1475.2106,1196.0844,69.2236,44.8332,59.4959,94.79,96.07,93.5813,94.26,91.0479,46645657.0,0.0,1.0,2.4886999999999944,0.02702126507573399,0.026662636745427015,88.27832942777745,89.73733754726769,92.47807684547764,95.8976,91.0502,86.2027,69.6865,41.0833,2.1767,167.165,168.62,166.76,167.78,162.455,38099665.0,0.0,1.0,1.8600000000000136,0.04535793640017993,0.04435934964019328,161.30075730675898,166.20283784100764,172.169543904165,179.9067,172.2638,164.6209,40.867,14.5348,-1.2492,1175.99,1187.45,1169.36,1181.59,1181.59,2774967.0,0.0,1.0,18.090000000000146,0.05574517512508925,0.05424684472920571,1090.7591469281044,1088.5438429187527,1097.380741855706,1149.205,1210.9472,1087.4627,73.5412,41.7194,28.7325,105.96,106.56,105.18,105.52,101.03,6267558.0,0.0,1.0,1.3799999999999955,0.009954595528329335,0.009905374920219145,94.41864726328279,89.9276984833624,87.84321632324261,110.6113,97.9928,104.302,62.6924,49.3655,2.3768,266.15,272.59,266.001,272.23,261.4922,3383620.0,0.0,1.0,6.588999999999999,0.046877489661026006,0.045811914212132265,249.6393538701665,247.52635576101625,240.94085813535796,248.7098,262.5877,276.4656,64.2142,26.5762,4.6669,115.77,116.985,115.48,116.87,110.6612,13683672.0,0.0,1.0,1.5049999999999955,0.022663591131220295,0.022410587463949305,107.3450546541959,107.1420124404928,106.58108049505684,118.7796,107.7649,113.2723,73.6829,39.4829,2.4887,2.16,2.78,3.01,13.47,22.24,12.32,24.55,19.95,17.11,20.56,2821.98,26186.71,7385.86,65.92,1341.1,1341.35,68.6,3.06,1268.84,2874.64,16.34,1.2482,6.2969,109.5,1.228,1.4247,1069.33,18.36,3.1718,63.97,0.8028,0.9288,11.84,7.8218,3.8995,1.3097
2018-01-31,1451.3,1472.58,1450.04,1450.89,1450.89,6220396.0,0.0,1.0,22.539999999999964,0.04380575539568343,0.042873414099389606,1439.697879047341,1483.1904373198718,1543.9787831184076,1329.9262,1475.371,1184.4813,85.6931,45.1698,62.4937,93.75,95.4,93.51,95.01,91.7723,44284284.0,0.0,1.0,1.8900000000000006,0.007956251599432917,0.007924767516279907,88.61108852989389,89.81713999639445,92.46410106635926,95.6163,90.7123,85.8083,73.4035,40.3299,2.1611,166.87,168.4417,166.5,167.43,162.1161,30984099.0,0.0,1.0,1.9416999999999973,-0.002086116155243123,-0.0020882951264686866,161.37840899182953,166.0425736119485,171.97046580705285,179.9007,172.7358,165.5709,40.0473,14.4017,-0.9978,1183.81,1186.32,1172.1,1182.22,1182.22,1643877.0,0.0,1.0,14.220000000000027,0.0005331798678054334,0.0005330377779237949,1099.469704363523,1092.2174177062525,1099.060727165494,1145.796,1209.9423,1081.6497,73.8673,41.4481,29.5052,107.77,108.18,106.07,106.6,102.064,9717276.0,0.0,1.0,2.1100000000000136,0.010234583786993934,0.010182565059958293,95.1467760953511,90.40363187617173,88.12481600001009,110.7034,97.6442,104.1738,66.9757,49.8911,2.5875,268.55,270.0,266.33,267.89,257.3234,3702043.0,0.0,1.0,3.670000000000016,-0.015942349332026096,-0.01607079556888813,250.3711677872935,247.91055357430974,241.26526490495482,248.4651,261.5727,274.6803,61.0445,25.7453,4.3603,115.65,116.66,115.16,115.67,109.525,13079792.0,0.0,1.0,1.5,-0.010267374653446626,-0.010320447737954375,107.55266849665344,107.2354629330225,106.63937593079828,118.5054,107.2817,112.8936,71.324,38.9055,2.4713,2.14,2.72,2.95,13.54,22.23,12.97,25.31,20.66,17.77,19.91,2823.81,26149.39,7411.48,64.82,1343.35,1345.05,67.78,3.34,1270.29,2882.75,27.74,1.2428,6.2841,109.31,1.2293,1.419,1068.33,18.6215,3.1782,63.58,0.8069,0.9321,11.89,7.821,3.8995,1.3103
2018-01-30,1403.17,1439.25,1392.0,1437.82,1437.82,5736512.0,0.0,1.0,47.25,-0.009008263893196755,-0.009049083630608301,1439.5190334237848,1481.4112044837984,1541.876628997251,1317.1931,1458.4412,1175.945,84.9636,43.8221,59.2113,93.3,93.66,92.1,92.74,89.5796,34153798.0,0.0,1.0,1.5600000000000023,-0.023892830407432286,-0.024182893686744755,88.70332771752305,89.8078247024182,92.40698223336204,95.0042,90.2599,85.5156,68.5856,39.6569,2.0333,165.525,167.37,164.7,166.97,161.6707,45137026.0,0.0,1.0,2.670000000000016,-0.0027474137362050177,-0.0027511948043512646,161.40624623070292,165.87112758795053,171.76651004849734,179.8438,173.2943,166.7448,38.9913,14.2218,-0.6267,1177.72,1187.93,1174.51,1177.37,1177.37,1792602.0,0.0,1.0,13.420000000000073,-0.004102451320397327,-0.004110889459759903,1106.8887801384255,1095.5567346589485,1100.6114058354842,1141.9619,1210.149,1073.7748,72.9915,41.0099,29.9981,109.14,109.3648,107.151,107.73,103.1459,8235133.0,0.0,1.0,2.213800000000006,0.010600211631917267,0.010544423287798033,95.90859741960338,90.90332866534148,88.42226320793067,110.6184,97.2185,103.9184,71.8556,49.9883,2.7087,270.39,272.0,267.111,268.94,258.332,3935274.0,0.0,1.0,4.88900000000001,0.00391958135171544,0.003911919806236952,251.12934228374175,248.31923774786623,241.60322005535176,248.2832,260.9077,273.5322,62.3131,25.0553,4.3474,115.53,116.6,114.98,115.11,108.9947,13876672.0,0.0,1.0,1.6199999999999903,-0.004841816936772547,-0.004853576506206991,107.69000483030548,107.30445262192359,106.68601601137654,118.3683,106.8343,112.6013,70.1372,38.3685,2.5354,2.13,2.73,2.98,14.79,22.9,13.86,28.1,21.3,18.17,20.68,2822.43,26076.89,7402.48,64.64,1345.7,1344.9,67.78,3.6,1268.73,2878.69,41.47,1.239,6.3199,108.9,1.234,1.4124,1073.61,18.695,3.1874,63.65,0.8076,0.9355,11.9625,7.8196,3.8995,1.3117
